tile,x,y,prediction,confidence
gridHE__20211011_160350_(3)tile_436_level1_17408-53248-18432-54272.png,17408,53248,0,0.93120
gridHE__20211011_160350_(3)tile_330_level1_15360-43008-16384-44032.png,15360,43008,0,0.99669
gridHE__20211011_160350_(3)tile_2581_level1_55296-13312-56320-14336.png,55296,13312,0,0.63459
gridHE__20211011_160350_(3)tile_1799_level1_43008-15360-44032-16384.png,43008,15360,0,0.69659
gridHE__20211011_160350_(3)tile_1395_level1_35840-33792-36864-34816.png,35840,33792,1,0.51616
gridHE__20211011_160350_(3)tile_1028_level1_29696-20480-30720-21504.png,29696,20480,0,0.96427
gridHE__20211011_160350_(3)tile_1977_level1_45056-64512-46080-65536.png,45056,64512,0,0.98982
gridHE__20211011_160350_(3)tile_2180_level1_49152-11264-50176-12288.png,49152,11264,0,0.83161
gridHE__20211011_160350_(3)tile_1547_level1_37888-67584-38912-68608.png,37888,67584,0,0.99311
gridHE__20211011_160350_(3)tile_863_level1_26624-27648-27648-28672.png,26624,27648,0,0.96104
gridHE__20211011_160350_(3)tile_4274_level1_87040-16384-88064-17408.png,87040,16384,0,0.97578
gridHE__20211011_160350_(3)tile_2153_level1_48128-51200-49152-52224.png,48128,51200,1,0.61072
gridHE__20211011_160350_(3)tile_455_level1_18432-34816-19456-35840.png,18432,34816,0,0.96888
gridHE__20211011_160350_(3)tile_2397_level1_52224-34816-53248-35840.png,52224,34816,1,0.45478
gridHE__20211011_160350_(3)tile_1859_level1_44032-10240-45056-11264.png,44032,10240,0,0.96831
gridHE__20211011_160350_(3)tile_4265_level1_86016-70656-87040-71680.png,86016,70656,1,0.83245
gridHE__20211011_160350_(3)tile_1537_level1_37888-57344-38912-58368.png,37888,57344,1,0.66121
gridHE__20211011_160350_(3)tile_2884_level1_59392-36864-60416-37888.png,59392,36864,2,0.95919
gridHE__20211011_160350_(3)tile_979_level1_28672-30720-29696-31744.png,28672,30720,0,0.97736
gridHE__20211011_160350_(3)tile_3170_level1_63488-38912-64512-39936.png,63488,38912,0,0.49897
gridHE__20211011_160350_(3)tile_2604_level1_55296-36864-56320-37888.png,55296,36864,2,0.44710
gridHE__20211011_160350_(3)tile_3470_level1_67584-63488-68608-64512.png,67584,63488,1,0.66321
gridHE__20211011_160350_(3)tile_1447_level1_36864-25600-37888-26624.png,36864,25600,0,0.56747
gridHE__20211011_160350_(3)tile_854_level1_26624-18432-27648-19456.png,26624,18432,0,0.86620
gridHE__20211011_160350_(3)tile_32_level1_7168-11264-8192-12288.png,7168,11264,0,0.99817
gridHE__20211011_160350_(3)tile_2382_level1_52224-19456-53248-20480.png,52224,19456,1,0.49905
gridHE__20211011_160350_(3)tile_1393_level1_35840-31744-36864-32768.png,35840,31744,0,0.56775
gridHE__20211011_160350_(3)tile_1946_level1_45056-32768-46080-33792.png,45056,32768,2,0.41273
gridHE__20211011_160350_(3)tile_1172_level1_31744-47104-32768-48128.png,31744,47104,0,0.69689
gridHE__20211011_160350_(3)tile_1584_level1_38912-44032-39936-45056.png,38912,44032,2,0.59871
gridHE__20211011_160350_(3)tile_3730_level1_71680-43008-72704-44032.png,71680,43008,0,0.84659
gridHE__20211011_160350_(3)tile_96_level1_9216-24576-10240-25600.png,9216,24576,0,0.88353
gridHE__20211011_160350_(3)tile_1992_level1_46080-13312-47104-14336.png,46080,13312,0,0.43929
gridHE__20211011_160350_(3)tile_3469_level1_67584-62464-68608-63488.png,67584,62464,1,0.73775
gridHE__20211011_160350_(3)tile_3606_level1_69632-56320-70656-57344.png,69632,56320,1,0.53268
gridHE__20211011_160350_(3)tile_335_level1_15360-48128-16384-49152.png,15360,48128,0,0.99197
gridHE__20211011_160350_(3)tile_3478_level1_67584-71680-68608-72704.png,67584,71680,1,0.59280
gridHE__20211011_160350_(3)tile_115_level1_9216-45056-10240-46080.png,9216,45056,0,0.99930
gridHE__20211011_160350_(3)tile_3622_level1_69632-74752-70656-75776.png,69632,74752,1,0.68873
gridHE__20211011_160350_(3)tile_2294_level1_50176-65536-51200-66560.png,50176,65536,0,0.99686
gridHE__20211011_160350_(3)tile_3146_level1_63488-13312-64512-14336.png,63488,13312,0,0.53132
gridHE__20211011_160350_(3)tile_1602_level1_38912-62464-39936-63488.png,38912,62464,1,0.61609
gridHE__20211011_160350_(3)tile_2485_level1_53248-56320-54272-57344.png,53248,56320,0,0.62522
gridHE__20211011_160350_(3)tile_575_level1_20480-64512-21504-65536.png,20480,64512,0,0.99803
gridHE__20211011_160350_(3)tile_3099_level1_62464-38912-63488-39936.png,62464,38912,0,0.49776
gridHE__20211011_160350_(3)tile_2149_level1_48128-47104-49152-48128.png,48128,47104,1,0.57079
gridHE__20211011_160350_(3)tile_3495_level1_68608-13312-69632-14336.png,68608,13312,0,0.97086
gridHE__20211011_160350_(3)tile_3571_level1_69632-20480-70656-21504.png,69632,20480,0,0.74613
gridHE__20211011_160350_(3)tile_4117_level1_79872-68608-80896-69632.png,79872,68608,0,0.46178
gridHE__20211011_160350_(3)tile_4123_level1_79872-74752-80896-75776.png,79872,74752,1,0.54043
gridHE__20211011_160350_(3)tile_2359_level1_51200-64512-52224-65536.png,51200,64512,0,0.99953
gridHE__20211011_160350_(3)tile_4294_level1_88064-16384-89088-17408.png,88064,16384,0,0.99829
gridHE__20211011_160350_(3)tile_2620_level1_55296-53248-56320-54272.png,55296,53248,0,0.40038
gridHE__20211011_160350_(3)tile_2678_level1_56320-43008-57344-44032.png,56320,43008,1,0.66963
gridHE__20211011_160350_(3)tile_1668_level1_39936-67584-40960-68608.png,39936,67584,0,0.85818
gridHE__20211011_160350_(3)tile_3449_level1_67584-39936-68608-40960.png,67584,39936,0,0.92770
gridHE__20211011_160350_(3)tile_591_level1_21504-26624-22528-27648.png,21504,26624,0,0.97076
gridHE__20211011_160350_(3)tile_2297_level1_50176-70656-51200-71680.png,50176,70656,1,0.90576
gridHE__20211011_160350_(3)tile_2705_level1_56320-72704-57344-73728.png,56320,72704,1,0.44387
gridHE__20211011_160350_(3)tile_3824_level1_72704-80896-73728-81920.png,72704,80896,1,0.76539
gridHE__20211011_160350_(3)tile_1680_level1_40960-15360-41984-16384.png,40960,15360,0,0.57839
gridHE__20211011_160350_(3)tile_2408_level1_52224-46080-53248-47104.png,52224,46080,1,0.77855
gridHE__20211011_160350_(3)tile_419_level1_17408-35840-18432-36864.png,17408,35840,0,0.96939
gridHE__20211011_160350_(3)tile_3543_level1_68608-64512-69632-65536.png,68608,64512,1,0.62134
gridHE__20211011_160350_(3)tile_3687_level1_70656-70656-71680-71680.png,70656,70656,1,0.49035
gridHE__20211011_160350_(3)tile_2345_level1_51200-50176-52224-51200.png,51200,50176,1,0.73711
gridHE__20211011_160350_(3)tile_2296_level1_50176-69632-51200-70656.png,50176,69632,0,0.60622
gridHE__20211011_160350_(3)tile_4089_level1_79872-14336-80896-15360.png,79872,14336,0,0.99107
gridHE__20211011_160350_(3)tile_2095_level1_47104-56320-48128-57344.png,47104,56320,1,0.83872
gridHE__20211011_160350_(3)tile_1853_level1_43008-70656-44032-71680.png,43008,70656,0,0.99356
gridHE__20211011_160350_(3)tile_1514_level1_37888-33792-38912-34816.png,37888,33792,0,0.87367
gridHE__20211011_160350_(3)tile_2538_level1_54272-39936-55296-40960.png,54272,39936,1,0.59005
gridHE__20211011_160350_(3)tile_621_level1_21504-57344-22528-58368.png,21504,57344,0,0.68807
gridHE__20211011_160350_(3)tile_3144_level1_63488-11264-64512-12288.png,63488,11264,0,0.94386
gridHE__20211011_160350_(3)tile_470_level1_18432-50176-19456-51200.png,18432,50176,0,0.98863
gridHE__20211011_160350_(3)tile_2424_level1_52224-62464-53248-63488.png,52224,62464,0,0.99322
gridHE__20211011_160350_(3)tile_3900_level1_74752-57344-75776-58368.png,74752,57344,0,0.77365
gridHE__20211011_160350_(3)tile_286_level1_14336-34816-15360-35840.png,14336,34816,0,0.95756
gridHE__20211011_160350_(3)tile_2479_level1_53248-50176-54272-51200.png,53248,50176,2,0.64485
gridHE__20211011_160350_(3)tile_1899_level1_44032-51200-45056-52224.png,44032,51200,1,0.92140
gridHE__20211011_160350_(3)tile_3597_level1_69632-47104-70656-48128.png,69632,47104,0,0.92411
gridHE__20211011_160350_(3)tile_763_level1_24576-36864-25600-37888.png,24576,36864,0,0.82526
gridHE__20211011_160350_(3)tile_2904_level1_59392-57344-60416-58368.png,59392,57344,0,0.44847
gridHE__20211011_160350_(3)tile_421_level1_17408-37888-18432-38912.png,17408,37888,0,0.99232
gridHE__20211011_160350_(3)tile_3645_level1_70656-25600-71680-26624.png,70656,25600,1,0.55402
gridHE__20211011_160350_(3)tile_1876_level1_44032-27648-45056-28672.png,44032,27648,0,0.72958
gridHE__20211011_160350_(3)tile_3653_level1_70656-33792-71680-34816.png,70656,33792,0,0.60747
gridHE__20211011_160350_(3)tile_2290_level1_50176-61440-51200-62464.png,50176,61440,0,0.99062
gridHE__20211011_160350_(3)tile_340_level1_15360-53248-16384-54272.png,15360,53248,0,0.99849
gridHE__20211011_160350_(3)tile_2483_level1_53248-54272-54272-55296.png,53248,54272,0,0.51443
gridHE__20211011_160350_(3)tile_945_level1_27648-54272-28672-55296.png,27648,54272,1,0.85840
gridHE__20211011_160350_(3)tile_1171_level1_31744-46080-32768-47104.png,31744,46080,2,0.54078
gridHE__20211011_160350_(3)tile_928_level1_27648-36864-28672-37888.png,27648,36864,2,0.49242
gridHE__20211011_160350_(3)tile_1716_level1_40960-56320-41984-57344.png,40960,56320,0,0.57959
gridHE__20211011_160350_(3)tile_189_level1_11264-83968-12288-84992.png,11264,83968,0,0.80797
gridHE__20211011_160350_(3)tile_2002_level1_46080-23552-47104-24576.png,46080,23552,0,0.92339
gridHE__20211011_160350_(3)tile_2032_level1_46080-56320-47104-57344.png,46080,56320,1,0.79161
gridHE__20211011_160350_(3)tile_244_level1_13312-30720-14336-31744.png,13312,30720,0,0.97916
gridHE__20211011_160350_(3)tile_1026_level1_29696-18432-30720-19456.png,29696,18432,0,0.86238
gridHE__20211011_160350_(3)tile_3821_level1_72704-77824-73728-78848.png,72704,77824,0,0.46404
gridHE__20211011_160350_(3)tile_2541_level1_54272-43008-55296-44032.png,54272,43008,1,0.61377
gridHE__20211011_160350_(3)tile_1324_level1_34816-22528-35840-23552.png,34816,22528,1,0.62221
gridHE__20211011_160350_(3)tile_3584_level1_69632-33792-70656-34816.png,69632,33792,1,0.60736
gridHE__20211011_160350_(3)tile_3885_level1_74752-22528-75776-23552.png,74752,22528,1,0.72634
gridHE__20211011_160350_(3)tile_1105_level1_30720-38912-31744-39936.png,30720,38912,0,0.92167
gridHE__20211011_160350_(3)tile_3995_level1_76800-72704-77824-73728.png,76800,72704,1,0.64315
gridHE__20211011_160350_(3)tile_1229_level1_32768-47104-33792-48128.png,32768,47104,0,0.55347
gridHE__20211011_160350_(3)tile_3080_level1_62464-19456-63488-20480.png,62464,19456,0,0.92468
gridHE__20211011_160350_(3)tile_2643_level1_55296-79872-56320-80896.png,55296,79872,0,0.58043
gridHE__20211011_160350_(3)tile_533_level1_20480-18432-21504-19456.png,20480,18432,0,0.78262
gridHE__20211011_160350_(3)tile_1343_level1_34816-41984-35840-43008.png,34816,41984,0,0.81928
gridHE__20211011_160350_(3)tile_3344_level1_65536-74752-66560-75776.png,65536,74752,1,0.90644
gridHE__20211011_160350_(3)tile_2461_level1_53248-31744-54272-32768.png,53248,31744,0,0.82079
gridHE__20211011_160350_(3)tile_97_level1_9216-25600-10240-26624.png,9216,25600,0,0.79947
gridHE__20211011_160350_(3)tile_3808_level1_72704-62464-73728-63488.png,72704,62464,1,0.59883
gridHE__20211011_160350_(3)tile_3853_level1_73728-45056-74752-46080.png,73728,45056,1,0.57270
gridHE__20211011_160350_(3)tile_1364_level1_34816-63488-35840-64512.png,34816,63488,0,0.54923
gridHE__20211011_160350_(3)tile_3718_level1_71680-30720-72704-31744.png,71680,30720,1,0.47843
gridHE__20211011_160350_(3)tile_107_level1_9216-35840-10240-36864.png,9216,35840,0,0.94011
gridHE__20211011_160350_(3)tile_853_level1_26624-16384-27648-17408.png,26624,16384,0,0.74377
gridHE__20211011_160350_(3)tile_1744_level1_41984-19456-43008-20480.png,41984,19456,0,0.53516
gridHE__20211011_160350_(3)tile_1786_level1_41984-67584-43008-68608.png,41984,67584,0,0.90843
gridHE__20211011_160350_(3)tile_4056_level1_78848-35840-79872-36864.png,78848,35840,0,0.92720
gridHE__20211011_160350_(3)tile_2196_level1_49152-27648-50176-28672.png,49152,27648,0,0.93492
gridHE__20211011_160350_(3)tile_557_level1_20480-46080-21504-47104.png,20480,46080,0,0.97682
gridHE__20211011_160350_(3)tile_2761_level1_57344-57344-58368-58368.png,57344,57344,0,0.99431
gridHE__20211011_160350_(3)tile_1121_level1_30720-56320-31744-57344.png,30720,56320,1,0.94772
gridHE__20211011_160350_(3)tile_2646_level1_56320-10240-57344-11264.png,56320,10240,0,0.98206
gridHE__20211011_160350_(3)tile_4219_level1_84992-44032-86016-45056.png,84992,44032,0,0.97678
gridHE__20211011_160350_(3)tile_167_level1_11264-28672-12288-29696.png,11264,28672,0,0.99850
gridHE__20211011_160350_(3)tile_128_level1_10240-26624-11264-27648.png,10240,26624,0,0.98153
gridHE__20211011_160350_(3)tile_3330_level1_65536-59392-66560-60416.png,65536,59392,0,0.53792
gridHE__20211011_160350_(3)tile_2435_level1_52224-75776-53248-76800.png,52224,75776,1,0.79075
gridHE__20211011_160350_(3)tile_2558_level1_54272-60416-55296-61440.png,54272,60416,0,0.98523
gridHE__20211011_160350_(3)tile_553_level1_20480-41984-21504-43008.png,20480,41984,0,0.97733
gridHE__20211011_160350_(3)tile_3751_level1_71680-67584-72704-68608.png,71680,67584,1,0.84530
gridHE__20211011_160350_(3)tile_2723_level1_57344-18432-58368-19456.png,57344,18432,0,0.50724
gridHE__20211011_160350_(3)tile_507_level1_19456-41984-20480-43008.png,19456,41984,0,0.96327
gridHE__20211011_160350_(3)tile_2955_level1_60416-35840-61440-36864.png,60416,35840,2,0.90119
gridHE__20211011_160350_(3)tile_462_level1_18432-41984-19456-43008.png,18432,41984,0,0.88383
gridHE__20211011_160350_(3)tile_2478_level1_53248-49152-54272-50176.png,53248,49152,1,0.56470
gridHE__20211011_160350_(3)tile_3829_level1_73728-18432-74752-19456.png,73728,18432,1,0.85080
gridHE__20211011_160350_(3)tile_3030_level1_61440-39936-62464-40960.png,61440,39936,2,0.54086
gridHE__20211011_160350_(3)tile_1342_level1_34816-40960-35840-41984.png,34816,40960,0,0.71017
gridHE__20211011_160350_(3)tile_371_level1_16384-34816-17408-35840.png,16384,34816,0,0.96571
gridHE__20211011_160350_(3)tile_1636_level1_39936-34816-40960-35840.png,39936,34816,0,0.60431
gridHE__20211011_160350_(3)tile_4053_level1_78848-32768-79872-33792.png,78848,32768,0,0.96468
gridHE__20211011_160350_(3)tile_2649_level1_56320-13312-57344-14336.png,56320,13312,0,0.55073
gridHE__20211011_160350_(3)tile_3386_level1_66560-46080-67584-47104.png,66560,46080,0,0.90658
gridHE__20211011_160350_(3)tile_2023_level1_46080-47104-47104-48128.png,46080,47104,1,0.88347
gridHE__20211011_160350_(3)tile_2425_level1_52224-63488-53248-64512.png,52224,63488,0,0.90579
gridHE__20211011_160350_(3)tile_3160_level1_63488-27648-64512-28672.png,63488,27648,0,0.92009
gridHE__20211011_160350_(3)tile_3087_level1_62464-26624-63488-27648.png,62464,26624,0,0.97513
gridHE__20211011_160350_(3)tile_1490_level1_36864-69632-37888-70656.png,36864,69632,0,0.82896
gridHE__20211011_160350_(3)tile_2321_level1_51200-25600-52224-26624.png,51200,25600,0,0.79572
gridHE__20211011_160350_(3)tile_3420_level1_67584-10240-68608-11264.png,67584,10240,0,0.97394
gridHE__20211011_160350_(3)tile_1666_level1_39936-65536-40960-66560.png,39936,65536,1,0.44616
gridHE__20211011_160350_(3)tile_3189_level1_63488-58368-64512-59392.png,63488,58368,1,0.82541
gridHE__20211011_160350_(3)tile_3732_level1_71680-45056-72704-46080.png,71680,45056,1,0.97443
gridHE__20211011_160350_(3)tile_1873_level1_44032-24576-45056-25600.png,44032,24576,0,0.74454
gridHE__20211011_160350_(3)tile_4033_level1_77824-71680-78848-72704.png,77824,71680,0,0.57317
gridHE__20211011_160350_(3)tile_3277_level1_64512-77824-65536-78848.png,64512,77824,0,0.58232
gridHE__20211011_160350_(3)tile_1133_level1_30720-68608-31744-69632.png,30720,68608,0,0.84255
gridHE__20211011_160350_(3)tile_637_level1_22528-18432-23552-19456.png,22528,18432,0,0.57400
gridHE__20211011_160350_(3)tile_1441_level1_36864-19456-37888-20480.png,36864,19456,1,0.81100
gridHE__20211011_160350_(3)tile_80_level1_8192-81920-9216-82944.png,8192,81920,0,0.52925
gridHE__20211011_160350_(3)tile_897_level1_26624-62464-27648-63488.png,26624,62464,0,0.76497
gridHE__20211011_160350_(3)tile_55_level1_7168-81920-8192-82944.png,7168,81920,0,0.56476
gridHE__20211011_160350_(3)tile_1737_level1_41984-12288-43008-13312.png,41984,12288,0,0.72442
gridHE__20211011_160350_(3)tile_3674_level1_70656-55296-71680-56320.png,70656,55296,1,0.67143
gridHE__20211011_160350_(3)tile_3139_level1_62464-82944-63488-83968.png,62464,82944,1,0.47625
gridHE__20211011_160350_(3)tile_3239_level1_64512-38912-65536-39936.png,64512,38912,0,0.82803
gridHE__20211011_160350_(3)tile_3952_level1_75776-75776-76800-76800.png,75776,75776,0,0.59959
gridHE__20211011_160350_(3)tile_3404_level1_66560-66560-67584-67584.png,66560,66560,1,0.53484
gridHE__20211011_160350_(3)tile_1800_level1_43008-16384-44032-17408.png,43008,16384,0,0.87671
gridHE__20211011_160350_(3)tile_437_level1_17408-54272-18432-55296.png,17408,54272,0,0.98375
gridHE__20211011_160350_(3)tile_805_level1_25600-24576-26624-25600.png,25600,24576,0,0.97097
gridHE__20211011_160350_(3)tile_136_level1_10240-34816-11264-35840.png,10240,34816,0,0.88725
gridHE__20211011_160350_(3)tile_2515_level1_54272-16384-55296-17408.png,54272,16384,2,0.45389
gridHE__20211011_160350_(3)tile_4019_level1_77824-54272-78848-55296.png,77824,54272,1,0.55041
gridHE__20211011_160350_(3)tile_272_level1_14336-15360-15360-16384.png,14336,15360,0,0.99770
gridHE__20211011_160350_(3)tile_1582_level1_38912-41984-39936-43008.png,38912,41984,0,0.53289
gridHE__20211011_160350_(3)tile_581_level1_21504-16384-22528-17408.png,21504,16384,0,0.50584
gridHE__20211011_160350_(3)tile_795_level1_25600-14336-26624-15360.png,25600,14336,0,0.40186
gridHE__20211011_160350_(3)tile_1524_level1_37888-44032-38912-45056.png,37888,44032,0,0.67117
gridHE__20211011_160350_(3)tile_2259_level1_50176-24576-51200-25600.png,50176,24576,0,0.88296
gridHE__20211011_160350_(3)tile_3011_level1_61440-20480-62464-21504.png,61440,20480,0,0.84648
gridHE__20211011_160350_(3)tile_3082_level1_62464-21504-63488-22528.png,62464,21504,0,0.94874
gridHE__20211011_160350_(3)tile_3243_level1_64512-43008-65536-44032.png,64512,43008,0,0.86784
gridHE__20211011_160350_(3)tile_1340_level1_34816-38912-35840-39936.png,34816,38912,0,0.62657
gridHE__20211011_160350_(3)tile_1000_level1_28672-52224-29696-53248.png,28672,52224,0,0.67610
gridHE__20211011_160350_(3)tile_3414_level1_66560-80896-67584-81920.png,66560,80896,2,0.41897
gridHE__20211011_160350_(3)tile_4003_level1_77824-12288-78848-13312.png,77824,12288,0,0.99971
gridHE__20211011_160350_(3)tile_3360_level1_66560-15360-67584-16384.png,66560,15360,2,0.75853
gridHE__20211011_160350_(3)tile_3285_level1_65536-11264-66560-12288.png,65536,11264,0,0.53294
gridHE__20211011_160350_(3)tile_1197_level1_32768-14336-33792-15360.png,32768,14336,0,0.95972
gridHE__20211011_160350_(3)tile_454_level1_18432-25600-19456-26624.png,18432,25600,0,0.99276
gridHE__20211011_160350_(3)tile_896_level1_26624-61440-27648-62464.png,26624,61440,0,0.47715
gridHE__20211011_160350_(3)tile_474_level1_18432-54272-19456-55296.png,18432,54272,0,0.95676
gridHE__20211011_160350_(3)tile_1041_level1_29696-33792-30720-34816.png,29696,33792,0,0.65823
gridHE__20211011_160350_(3)tile_3677_level1_70656-58368-71680-59392.png,70656,58368,0,0.91921
gridHE__20211011_160350_(3)tile_2521_level1_54272-22528-55296-23552.png,54272,22528,1,0.52243
gridHE__20211011_160350_(3)tile_4119_level1_79872-70656-80896-71680.png,79872,70656,1,0.62544
gridHE__20211011_160350_(3)tile_2815_level1_58368-39936-59392-40960.png,58368,39936,0,0.65553
gridHE__20211011_160350_(3)tile_1444_level1_36864-22528-37888-23552.png,36864,22528,1,0.85416
gridHE__20211011_160350_(3)tile_1891_level1_44032-43008-45056-44032.png,44032,43008,1,0.63994
